time,position,pnl,cost,equity,exposure_on
2021-10-04,4.36721826947141,0.013336618260570745,0.00027917331979813656,1.3729634925616594,1
2021-10-05,4.312009680354759,0.007473970093559987,0.00016562576734995284,1.382997582512616,1
2021-10-06,4.378377172792799,0.003563251260672302,0.00013273498487608037,1.3877419782288123,1
2021-10-07,4.508781785163208,0.016069527123257255,0.00026080922474081805,1.4096803996785605,1
2021-10-08,4.45878590070779,0.012259372791576746,0.00014998765336625476,1.4267507625600546,1
2021-10-11,4.28920325733079,0.0013506015450447954,0.0005087479301309994,1.427951877847097,1
2021-10-12,4.2433699757418495,-0.0008635400155689082,0.00013749984476682186,1.426522441098731,1
2021-10-13,4.137511260186857,0.007452669855882616,0.0003175761466649778,1.4367008123942724,1
2021-10-14,3.9442526930662014,-0.006619709821816087,0.0005797757013619664,1.426357305694302,1
2021-10-15,3.9559792515066277,-0.003621443057034866,2.3453116880852497e-05,1.42115838140814,1
2021-10-18,3.9716795390292012,0.011018044333387142,3.140057504514715e-05,1.4367721422688533,1
2021-10-19,3.927192185886658,-0.005480480165469313,0.00013346205942763012,1.4287061864718145,1
2021-10-20,4.065505018837447,0.0005719511803223845,0.00027662566590157847,1.4291281198612906,1
2021-10-21,4.094531283768598,-0.02293839709927536,5.805252986230158e-05,1.3962632470393164,1
2021-10-22,4.080657962531006,0.0051230655503571735,4.1619963712774325e-05,1.403358282753778,1
2021-10-25,4.138729170490147,-0.018542370628995032,0.00011614241591828111,1.3771737039283296,1
2021-10-26,4.1186470848112675,-0.00039678187548248444,6.024625703663844e-05,1.3765442968022688,1
2021-10-27,4.089782710861799,0.023600494994395538,8.659312184840484e-05,1.4089122243204917,1
2021-10-28,4.333126247912171,0.008819125420385314,0.0004866870741007432,1.420651898564969,1
2021-10-29,4.364043713539183,0.01590693806255305,6.183493125402428e-05,1.4431622744114065,1
2021-11-01,4.649275516947697,-0.020241378383147497,0.0005704636068170288,1.4131274091904784,1
2021-11-02,4.6559829432296445,-0.005569556935072819,1.3414852563894186e-05,1.405237958732632,1
2021-11-03,4.63087048177158,0.024663485065472137,7.533738437419401e-05,1.4397901571890346,1
2021-11-04,4.714965622816371,0.0060494144365556115,0.00016819028208958287,1.4482578858388573,1
2021-11-05,4.750710965097326,0.013716059592285501,7.14906845619101e-05,1.4680187403583396,1
2021-11-08,4.718038465274478,0.003724211697260681,9.80174994685461e-05,1.473342061396877,1
2021-11-09,4.74431530996604,-0.026417603218791663,5.2553689383124435e-05,1.434342465852288,1
2021-11-10,4.862545933513863,-0.008568229090370196,0.0002364612470956473,1.4217135246025814,1
2021-11-11,5.223276301727817,-0.0051356154576117745,0.0007214607364279075,1.4133864401628873,1
2021-11-12,4.770110148685795,0.019362428686780658,0.0013594984591260664,1.4388315376298528,1
2021-11-15,4.506424991578438,0.0008382748382397781,0.0007910554713220711,1.438899478344161,1
2021-11-16,4.341983578481155,-0.019032578490074514,0.000493324239291848,1.410803667092677,1
2021-11-17,4.394621557715784,0.008160134119046675,0.00010527595846925664,1.422167490523531,1
2021-11-18,4.307235862599587,-0.03937017967111072,0.0002621570853485906,1.365803669615014,1
2021-11-19,4.413305157307285,-0.010247403653968054,0.000212138589415396,1.3515179884365076,1
2021-11-22,4.450900897801818,0.02664073072467647,7.51914809890657e-05,1.3874217925968673,1
2021-11-23,4.613078396109788,0.02159800051853142,0.00032435499661594136,1.4169373120019537,1
2021-11-24,4.291299826172073,0.06266445020609611,0.0009653357098131448,1.5043610894492176,1
2021-11-25,3.634075433778124,0.030854626728458043,0.001971673177181849,1.5478114809201267,1
2021-11-26,3.5817924743681484,0.0020968432647132432,0.00015684887822992621,1.550814226504446,1
2021-11-29,3.6792664555332615,-0.033325951463902034,0.00019494796233022614,1.4988295387890203,1
2021-11-30,3.944846969704158,0.0007964535046061679,0.0005311610283417929,1.4992271669888637,1
2021-12-01,4.492131435097364,0.016986466375209237,0.0010945689307864121,1.5230527313725435,1
2021-12-02,4.4954384702546015,-0.0030431436821287384,6.614070314475029e-06,1.5184077894976602,1
2021-12-03,4.521599013080445,-0.02154402608459927,5.232108565168758e-05,1.4856157277296556,1
2021-12-06,4.530271116131689,-0.0024034373840359294,1.7344206102487546e-05,1.4820193765259475,1
2021-12-07,4.49423612426762,0.01822103225210717,0.000108104975592207,1.508863085715348,1
2021-12-08,4.522518322360997,-0.009030430552295998,5.656439618675435e-05,1.4951520544775005,1
2021-12-09,4.425029622314304,0.030675847426091946,0.00029246610014007854,1.540579829488971,1
2021-12-10,4.445269598555089,-0.020162697208128782,4.0479952481568663e-05,1.5094552222637423,1
2022-06-16,1.2448355966791254,0.09115002829389081,0.00960130200562789,1.6325493730285174,1
2022-06-17,1.2722162793044793,0.0012328024610826392,5.476136525070796e-05,1.6344725832809195,1
2022-06-20,0.9526413223593142,-0.012874267571745193,0.0009587248708354954,1.6118629363887893,1
2022-06-21,0.8703173885962903,-0.00015350586850961813,0.0002469718012890718,1.6112174212759893,1
2022-06-22,1.0050500347269458,0.004452548647446404,0.000269465292261311,1.6179572780525133,1
2022-06-23,1.000111983061006,0.00047449737815917053,1.4814154997819574e-05,1.618701025869026,1
2022-06-24,0.9741825340916674,-0.0002868064514029249,7.77883469080154e-05,1.6181108558949735,1
2022-06-27,0.9057805754290198,0.0019928333471342804,0.00020520587598794296,1.6210034353123313,1
2022-06-28,1.2078454790376112,0.005672504842848649,0.0006041298072171828,1.6292192886565413,1
2022-06-29,1.3394464273723772,-0.0005072811915837246,0.000263201896669532,1.6279640027475752,1
2022-06-30,1.1789609231259277,-0.004938078740552712,0.00048145651273934844,1.6191411944435943,1
2022-07-01,1.3197409160131375,-0.0034182064327821153,0.0002815599857744195,1.6131507502254903,1
2022-07-04,1.3312979285401594,-0.004508045723112748,2.311402505404381e-05,1.6058413064783434,1
2022-07-05,1.1551807140993606,-0.0007324885439010586,0.0005283516433223963,1.6038165972248322,1
2022-07-13,1.161419609766202,-0.0011325301118621143,1.2477791333682653e-05,1.6019802145457331,1
2022-07-15,1.1650828159077435,0.0039556852436165345,7.326412283083172e-06,1.608305407273456,1
2022-07-18,1.1638159266579913,-0.002537704864270248,3.800667749256803e-06,1.6042178901836934,1
2022-07-19,1.1066923243577134,-0.0007855643875650247,0.00017137080690083373,1.602682757624985,1
2022-07-20,1.0616601050716281,0.0015084357145201052,0.00013509665785825577,1.6048837844514698,1
2022-07-21,1.2747623628288935,-0.000954942742192101,0.00042620451551453087,1.602667203613637,1
2022-07-22,1.3005428129836312,-0.000427018421963123,5.156090030947525e-05,1.601900200229503,1
2022-07-25,1.4253137838125185,-0.003900222546363487,0.00024954194165777464,1.5952526916652365,1
2022-07-26,1.4025792927378153,-0.0007353110615230465,6.820347322410947e-05,1.593970882940889,1
2022-07-27,1.369491439723572,-0.0007419383846997638,9.926355904272998e-05,1.5926300315358901,1
2022-07-28,1.2488097550330897,0.00806149879378787,0.00036204505407144705,1.6048924127881838,1
2022-07-29,1.2842213987581572,0.0032345223673650877,7.082328745013512e-05,1.6099698094378843,1
2022-08-01,1.256965721538558,0.00495856180282515,8.176703165879796e-05,1.6178213017862866,1
2022-08-02,1.2981888593236377,0.0036477055402802192,8.24462755701596e-05,1.6235892541711254,1
2022-08-03,1.242805342971763,-0.0005345486454540553,0.00016615054905562432,1.622451606488513,1
2022-08-05,1.2556116769283607,-0.0002197063069484336,2.5612667913195608e-05,1.6220535883236467,1
2022-08-08,1.1993961934808621,-0.001535916424377223,0.00016864645034249582,1.6192886959961843,1
2022-08-09,1.3840730293164119,-0.00033304996695059493,0.00036935367167109943,1.6181513017241376,1
2022-08-10,1.3682988177285151,-0.00012036418422402842,4.732263476369014e-05,1.6178799590797106,1
2022-08-11,1.666827951464809,-0.006197991652805083,0.0005970582674725877,1.6068863839927472,1
2022-08-12,1.5572467845593818,0.0036367122782164332,0.0003287435007162816,1.6122019139799852,1
2022-08-15,1.6347270056144783,0.006427461440015571,0.00015496044211019288,1.6223144520942496,1
2022-08-16,1.8841708062809255,0.005244076117132965,0.0004988876013328944,1.630012640001344,1
2022-08-17,1.7190341926759156,0.003216016091421566,0.0004954098408150296,1.6344472625782993,1
2022-08-18,2.0040757773962437,0.0020121518751829988,0.000570083169440656,1.6368042478268499,1
2022-08-19,1.989445981847957,-0.0013780659008258403,4.388938664485975e-05,1.634476785372098,1
2022-08-22,2.1164218303586417,-0.0014416099424698185,0.0002539516970213693,1.6317054292341822,1
2022-08-23,2.1758219549238307,0.002390042988000807,0.00011880024913037791,1.6354114283423058,1
2022-08-24,2.2091919708030936,0.008460756417129137,6.674003175852584e-05,1.6491390986686334,1
2022-08-25,2.035149130394732,0.014300240333952897,0.0005221285212250849,1.6718611215648311,1
2022-08-26,1.9374595264225907,0.0009208306746611578,0.00029306881191642397,1.6729106522167552,1
2022-08-29,2.077125163793407,-0.0037095778678769603,0.00027933127474163256,1.6662375636213438,1
2022-08-30,2.3091293501997137,0.008820729839777998,0.00046400837281261343,1.6801618468383224,1
2022-08-31,2.3092711053548562,-0.0003512240144371195,2.8351031028517327e-07,1.6795712573063653,1
2022-09-05,2.1627605494608693,0.008153189213691354,0.000439531667681961,1.692526894809347,1
2022-09-06,2.239834115199555,0.0014250192891033533,0.00015414713147737124,1.6946778801159934,1
2022-09-07,2.236941461916634,-0.006388788583622864,8.677959848762296e-06,1.68383623507599,1
2022-09-08,2.207131095473921,-0.0009014732431442891,8.943109932813886e-05,1.6821677144386407,1
2022-09-09,2.2545657123331977,0.0091051891696607,9.486923371855306e-05,1.6973245837316455,1
2022-09-12,2.2800239677053344,0.010205621855620867,5.0916510744273506e-05,1.7145604147540554,1
2022-09-13,2.025685243840739,-0.005967994726673945,0.0007630161715937866,1.7030196899166072,1
2022-09-14,2.2255816104979678,-0.019937890670071522,0.00039979273331445776,1.6683842146333507,1
2022-09-15,1.9684826355654468,0.0036986101737427795,0.000771296924797563,1.673268097849178,1
2022-09-16,2.368835700357875,-0.014400858916047879,0.0008007061295848565,1.6478318040209416,1
2022-09-19,2.135132468775238,-0.027846594391584635,0.0007011096947479106,1.6007899892957043,1
2022-09-20,1.846675765466876,0.017739135391015258,0.0008653701099250868,1.6278013438393988,1
2022-09-21,1.7311418496519873,-0.01780308635035913,0.00034660174744466615,1.5982572571635278,1
2022-09-22,2.0224952872030797,-0.005059715578996704,0.0005827068751021849,1.589239214528282,1
2022-09-23,2.0772105386281106,-0.024274379625715062,0.00010943050285006173,1.5504875072723545,1
2022-09-26,1.0297887242528039,-0.0414488064061384,0.0031422654431259205,1.4813496074341863,1
2022-09-27,0.5284684607906078,-0.008618587808388941,0.0015039607903865881,1.4663545740411568,1
2022-09-28,0.0,-0.011346712903396717,0.0009148785084133591,1.4473915032407787,0
2022-09-29,0.0,-0.01471007009812287,0.00028055758866567395,1.4473915032407787,0
2022-09-30,0.0,-0.0005727832356644064,0.00023158466588121742,1.4473915032407787,0
2022-10-03,0.0,-0.030086614817144183,0.00017469640957161394,1.4473915032407787,0
2022-10-04,0.0,0.00023454481037223784,6.640321030213314e-05,1.4473915032407787,0
2022-10-05,0.0,0.01900650804842837,0.0004893379202142801,1.4473915032407787,0
2022-10-06,0.0,-0.02782766421124283,2.0126644226239778e-05,1.4473915032407787,0
2022-10-07,0.0,-0.025994083381546098,0.000636402580560838,1.4473915032407787,0
2022-10-10,0.0,0.007468429079417798,0.0003080051712812772,1.4473915032407787,0
2022-10-11,0.0,-0.036716803416379167,0.0012124834956814745,1.4473915032407787,0
2022-10-12,0.0,0.02328042316491553,0.0003682507675417117,1.4473915032407787,0
2022-10-13,0.0,0.0192379475045471,0.00015930359422640318,1.4473915032407787,0
2022-10-14,0.0,0.0034905602569784418,6.782328453770114e-05,1.4473915032407787,0
2022-10-17,0.0,-0.016555545984352205,0.0002505121649011444,1.4473915032407787,0
2022-10-18,0.0,0.010334108142462984,0.0001022401814238516,1.4473915032407787,0
2022-10-19,0.0,-0.004030625904371075,9.680627103608307e-05,1.4473915032407787,0
2022-10-20,0.0,-9.614329955554464e-05,0.0002448439251238572,1.4473915032407787,0
2022-10-21,0.0,-0.04410241906337975,3.335631062701605e-05,1.4473915032407787,0
2022-10-24,0.0,-0.037074995257377355,2.99561233304102e-05,1.4473915032407787,0
2022-10-25,0.0,0.021287035022010247,0.0002958724759239404,1.4473915032407787,0
2022-10-26,0.0,0.0049287222991762,6.167455174638014e-05,1.4473915032407787,0
2022-10-27,0.0,0.024699705778462998,0.00015696485750434387,1.4473915032407787,0
2022-10-28,0.0,-0.007130137410258117,4.401911122224789e-05,1.4473915032407787,0
2022-10-31,0.0,-0.014190705138089834,0.0001498592313023992,1.4473915032407787,0
2022-11-01,0.0,-0.005130423005319248,0.00016869161236113793,1.4473915032407787,0
2022-11-02,0.0,-0.024387974526069382,0.00017192871829952683,1.4473915032407787,0
2022-11-03,0.0,0.021473110398978094,0.000246807905537261,1.4473915032407787,0
2022-11-04,0.0,-0.027805527322594465,5.3013892928856834e-05,1.4473915032407787,0
2022-11-07,0.0,-0.012265194204426047,1.3003612672283004e-05,1.4473915032407787,0
2022-11-08,0.0,0.007050018630688246,0.00037513122497767485,1.4473915032407787,0
2022-11-09,0.0,0.004465916697092124,6.047389003362103e-06,1.4473915032407787,0
2022-11-10,0.0,-0.025764478431413353,5.5186016263322205e-06,1.4473915032407787,0
2022-11-11,0.0,0.016713617681167924,3.681884126007873e-05,1.4473915032407787,0
2022-11-14,0.0,-0.004123591645582274,0.0001924384698326449,1.4473915032407787,0
2022-11-15,0.0,-0.007569617976021513,0.001964022408797729,1.4473915032407787,0
2022-11-16,0.0,0.01821899300054383,5.321791308028367e-05,1.4473915032407787,0
2022-11-17,0.0,0.017127100977504424,0.0002154337633402015,1.4473915032407787,0
2022-11-18,0.0,0.007841388349615511,0.0004947393374534031,1.4473915032407787,0
2022-11-21,0.0,-0.009650608575327974,5.8260660671993094e-05,1.4473915032407787,0
2022-11-22,0.0,-0.01210948900610642,0.0005869905363048804,1.4473915032407787,0
2022-11-23,0.0,-0.00964466095641524,0.00023367395270392223,1.4473915032407787,0
2022-11-24,0.0,-0.003785522176894795,0.0001045489886334876,1.4473915032407787,0
2022-11-25,0.0,0.030752250065361683,0.0003545089254949271,1.4473915032407787,0
2022-11-28,0.0,0.030813661162998104,0.0002441025454532506,1.4473915032407787,0
2022-11-29,0.0,0.025849027426150285,0.00013426547136283874,1.4473915032407787,0
2022-11-30,0.0,0.00297771401286657,9.10845428524254e-06,1.4473915032407787,0
2022-12-01,0.0,-0.00245957506674939,6.128837605164806e-05,1.4473915032407787,0
2022-12-02,0.0,0.02520830330509177,0.0001435951393768745,1.4473915032407787,0
2022-12-05,0.0,0.0030888647043191765,0.0002927895427447297,1.4473915032407787,0
2022-12-06,0.0,-0.009255225373517566,9.70768310273129e-06,1.4473915032407787,0
2022-12-07,0.0,0.0030032617519895463,0.000825129103044417,1.4473915032407787,0
2022-12-08,0.0,-0.002752464987173497,1.0800195594562912e-05,1.4473915032407787,0
2022-12-09,0.0,-0.007347952571103553,2.2162347673249096e-06,1.4473915032407787,0
2022-12-12,0.0,-0.009535351941290434,2.256127288353671e-06,1.4473915032407787,0
2023-06-16,0.0,0.0021524540599309407,0.0015342814226309638,1.4473915032407787,0
2023-06-19,0.0,-0.0003975179349671077,4.289539892234817e-05,1.4473915032407787,0
2023-06-20,0.0,0.002469623413852051,0.0002699668451787529,1.4473915032407787,0
2023-06-21,0.0,0.004933418309637035,4.679930732086168e-05,1.4473915032407787,0
2023-06-22,0.0,0.0018409877087375976,0.0002517483825466893,1.4473915032407787,0
2023-06-23,0.0,0.003344459298951869,0.00011731804828135228,1.4473915032407787,0
2023-06-26,0.0,0.003996696879597781,0.00038752347298733514,1.4473915032407787,0
2023-06-27,0.0,0.0010465235703670426,0.0014116346349732191,1.4473915032407787,0
2023-06-28,0.0,3.556278603159978e-05,0.0001320891934223013,1.4473915032407787,0
2023-06-29,0.0,-0.002065513726617887,0.0005646426223145991,1.4473915032407787,0
2023-06-30,0.0,2.6286533808304326e-06,0.0009580707568503309,1.4473915032407787,0
2023-07-03,0.0,0.0009043672620741965,0.0004852450974862779,1.4473915032407787,0
2023-07-04,0.0,0.0010002717074336252,0.0006243124349671156,1.4473915032407787,0
2023-07-05,0.0,3.981658766034478e-05,2.6310891373880873e-05,1.4473915032407787,0
2023-07-06,0.0,-0.003308010870634113,0.0009204353128092933,1.4473915032407787,0
2023-07-07,0.0,0.005229224287566219,0.00011695584976885077,1.4473915032407787,0
2023-07-10,0.0,0.012612691584106769,0.0006407597988323996,1.4473915032407787,0
2023-07-11,0.0,0.003703394931928887,0.0002747519188076282,1.4473915032407787,0
2023-07-12,0.0,0.00255025972423137,0.00018585894867082753,1.4473915032407787,0
2023-07-13,0.0,0.0049578563586858545,0.00017159052948986596,1.4473915032407787,0
2023-07-14,0.0,0.0040027593028482385,0.0005769681279534308,1.4473915032407787,0
2023-07-17,0.0,0.00295770527963111,0.0007320882024786092,1.4473915032407787,0
2023-07-18,0.0,-0.0008712986403637654,0.000534222653526883,1.4473915032407787,0
2023-07-19,0.0,-0.00025234374768175877,6.68442937656516e-05,1.4473915032407787,0
2023-07-20,0.0,0.0005272699860503707,1.87937111738834e-05,1.4473915032407787,0
2023-07-21,0.0,0.014091424363803525,0.0005101469350838612,1.4473915032407787,0
2023-07-24,0.0,0.0005187540896708223,8.201436823170338e-05,1.4473915032407787,0
2023-07-25,0.0,-0.0005932440227760825,3.827356616350919e-06,1.4473915032407787,0
2023-07-26,0.0,0.0026367996708649044,4.0463136449954365e-05,1.4473915032407787,0
2023-07-27,0.0,-0.002514731666079239,0.0009938005708248034,1.4473915032407787,0
2023-07-28,0.0,0.0018959093128824607,0.00025028352065869375,1.4473915032407787,0
2023-07-31,0.0,0.007593873171363598,8.45766443287399e-06,1.4473915032407787,0
2023-08-01,0.0,0.0021947671094554796,3.750516197936427e-06,1.4473915032407787,0
2023-08-02,0.0,-0.0013755377030463566,0.0001419401296545872,1.4473915032407787,0
2023-08-03,0.0,-0.0010409225409337408,0.0005480628482368389,1.4473915032407787,0
2023-08-04,0.0,0.002273284019543029,0.00025875824436640205,1.4473915032407787,0
2023-08-07,-0.0,0.000892208398653411,0.00037689371176861,1.4473915032407787,0
2023-08-08,0.0,-0.00018881554933884847,0.00024309201738765093,1.4473915032407787,0
2023-08-09,0.0,-0.000759456037844352,0.0008785199620937599,1.4473915032407787,0
2023-08-10,0.0,-0.0038485839494284183,0.00019805484072059703,1.4473915032407787,0
2023-08-11,-0.0,0.0077739268529078325,0.0013839274097265863,1.4473915032407787,0
2023-08-14,-0.0,-1.6415473022971806e-05,0.0007250728989074268,1.4473915032407787,0
2023-08-15,-0.0,0.0005557158234527065,0.0004381482959097709,1.4473915032407787,0
2023-08-16,0.0,-0.0004102467737419307,0.0005653435419409558,1.4473915032407787,0
2023-08-17,0.0,-0.0018739736236125417,0.00011568458399689667,1.4473915032407787,0
2023-08-18,0.0,-0.004741005436098427,0.00029320775488059014,1.4473915032407787,0
2023-08-21,0.0,-0.0013345332983783454,0.000770422099091082,1.4473915032407787,0
2023-08-22,0.0,0.0002916399943202175,0.0003094212065588661,1.4473915032407787,0
2023-08-23,0.0,-0.0008585506989472926,0.00025158042015340805,1.4473915032407787,0
2023-08-24,-0.0,0.00261708370830462,0.0005488720048780695,1.4473915032407787,0
2023-08-25,0.0,8.648777085329704e-06,6.446315676332875e-05,1.4473915032407787,0
2023-08-28,0.0,0.00034347780195007424,7.09139943091422e-05,1.4473915032407787,0
2023-08-29,0.0,-4.129531152325516e-06,0.0003225312757980869,1.4473915032407787,0
2023-08-30,0.0,0.00014353538707677891,0.00027273688119473,1.4473915032407787,0
2023-08-31,0.0,5.174988492789584e-05,6.438190334667733e-05,1.4473915032407787,0
2023-09-05,0.0,0.0001732483106443178,4.670715479773413e-05,1.4473915032407787,0
2023-09-06,0.0,0.00015255948383002173,0.000243285300518629,1.4473915032407787,0
2023-09-07,-0.0,-1.909423342181896e-05,0.0002015037661298771,1.4473915032407787,0
2023-09-08,-0.0,0.000309381129435753,0.00038508001712404615,1.4473915032407787,0
2023-09-11,0.0,0.0024351714332387945,0.0009003273539762407,1.4473915032407787,0
2023-09-12,0.0,0.005092797131938529,0.0012798656459077744,1.4473915032407787,0
2023-09-13,0.0,-0.004580956451188567,5.8992432969432686e-05,1.4473915032407787,0
2023-09-14,0.0,-0.0171245507537825,0.00022098931896951957,1.4473915032407787,0
2023-09-15,0.0,0.0011112382611834129,6.239131356279737e-05,1.4473915032407787,0
2023-09-18,0.0,-0.010307760222948933,0.00010509335205707583,1.4473915032407787,0
2023-09-19,0.0,0.0036117129099062714,0.0001412005488625694,1.4473915032407787,0
2023-09-20,0.0,0.010448782223789435,0.0003878876853748752,1.4473915032407787,0
2023-09-21,0.0,-0.012989395493015267,7.978339357683262e-05,1.4473915032407787,0
2023-09-22,0.0,-0.025968566609919627,0.000328053618871891,1.4473915032407787,0
2023-09-25,0.0,-0.010461372909895288,0.00016634458672647458,1.4473915032407787,0
2023-09-26,0.0,0.003723857926276907,8.3268793084037e-06,1.4473915032407787,0
